name,full_name,trip_count,trip_list,stop_count,stop_list,id,direction_id
D10G-BSP 302,Babusabpalya → Depot-10 Gate,3,"['12:00:00', '20:55:00', '21:20:00']",3,"['Babusabpalya', 'Kalyananagara 302', 'Depot-10 Gate']",6560,1
302-C,KR Market → Babusabpalya,2,"['09:35:00', '11:45:00']",29,"['KR Market', 'Town Hall', 'Corporation', 'Museum', 'MG Statue (Chinnaswamy Stadium)', 'Chinnaswamy Stadium', 'Cubbon Park Metro Station', 'Indian Express', 'Cunningham Road', 'Vasantha Nagara', 'Cantonment Railway Station', 'Bamboo Bazar', 'Coles Park', 'Seventh Day School (Coles Park)', 'Coles Road', 'Mosque Road', 'East Railway Station', 'ITC Factory', 'Jai Bharath Nagara', 'Maruthi Sevanagara', 'Indian Oil', 'Ayyappa Temple', 'Maruthi School', 'Patel Public School Kalyananagara', 'Banasawadi 80ft Road', 'HRBR Layout 80 feet Road', 'Kalyananagara 1st Block', 'HRBR Layout Cross', 'Babusabpalya']",4636,0
302-C,Babusabpalya → KR Market,2,"['10:40:00', '12:50:00']",24,"['Babusabpalya', 'HRBR Layout Cross', 'Kalyananagara 1st Block', 'HRBR Layout 80 feet Road', 'Banasawadi 80ft Road', 'Patel Public School Kalyananagara', 'Maruthi School', 'Ayyappa Temple', 'Indian Oil', 'Maruthi Sevanagara', 'Jai Bharath Nagara', 'ITC Factory', 'Mosque Road', 'Coles Road', 'Coles Park', 'Bamboo Bazar', 'CSI Hospital', 'Indian Express', 'Vidhana Soudha Karnataka High Court', 'KR Circle', 'St Marthas Hospital', 'Corporation', 'Town Hall', 'KR Market']",4636,1
302-A,Kempegowda Bus Station → Babusabpalya,22,"['06:25:00', '07:40:00', '08:05:00', '08:50:00', '09:05:00', '10:15:00', '10:40:00', '11:00:00', '11:40:00', '12:45:00', '13:10:00', '14:10:00', '14:50:00', '15:15:00', '15:35:00', '16:15:00', '17:15:00', '17:40:00', '18:30:00', '19:50:00', '20:15:00', '21:30:00']",25,"['Kempegowda Bus Station', 'Maharani College', 'Vidhana Soudha Karnataka High Court', 'Indian Express', 'Cunningham Road', 'Vasantha Nagara', 'Cantonment Railway Station', 'Bamboo Bazar', 'Coles Park', 'Seventh Day School (Coles Park)', 'Coles Road', 'Mosque Road', 'East Railway Station', 'ITC Factory', 'Jai Bharath Nagara', 'Maruthi Sevanagara', 'Indian Oil', 'Ayyappa Temple', 'Maruthi School', 'Patel Public School Kalyananagara', 'Banasawadi 80ft Road', 'HRBR Layout 80 feet Road', 'Kalyananagara 1st Block', 'HRBR Layout Cross', 'Babusabpalya']",2834,0
302-A,Babusabpalya → Kempegowda Bus Station,22,"['05:30:00', '06:35:00', '07:00:00', '07:45:00', '08:00:00', '08:45:00', '09:10:00', '09:55:00', '10:35:00', '11:20:00', '11:45:00', '12:45:00', '13:50:00', '14:15:00', '14:35:00', '15:10:00', '15:50:00', '16:15:00', '17:00:00', '18:20:00', '18:45:00', '19:40:00']",22,"['Babusabpalya', 'HRBR Layout Cross', 'Kalyananagara 1st Block', 'HRBR Layout 80 feet Road', 'Banasawadi 80ft Road', 'Patel Public School Kalyananagara', 'Maruthi School', 'Ayyappa Temple', 'Indian Oil', 'Maruthi Sevanagara', 'Jai Bharath Nagara', 'ITC Factory', 'Mosque Road', 'Coles Road', 'Coles Park', 'Bamboo Bazar', 'CSI Hospital', 'Indian Express', 'Vidhana Soudha Karnataka High Court', 'Maharani College', 'Cauvery Bhavana', 'Kempegowda Bus Station']",2834,1
302-GA,Babusabpalya → Shivajinagara Bus Station,2,"['14:35:00', '17:20:00']",19,"['Babusabpalya', 'HRBR Layout Cross', 'Kalyananagara 1st Block', 'HRBR Layout 80 feet Road', 'Banasawadi 80ft Road', 'Patel Public School Kalyananagara', 'Maruthi School', 'Ayyappa Temple', 'Indian Oil', 'Maruthi Sevanagara', 'Jai Bharath Nagara', 'ITC Factory', 'Mosque Road', 'Coles Road', 'Coles Park', 'Bamboo Bazar', 'CSI Hospital', 'Indian Express', 'Shivajinagara Bus Station']",2665,1
297-C,Kempegowda Bus Station → Bachahalli Government School,2,"['07:10:00', '14:45:00']",48,"['Kempegowda Bus Station', 'KPCC Office', 'Shivananda Store', 'RM Guttahalli', 'Palace Ground', 'Mekhri Circle', 'CBI', 'Veterinary Hospital', 'Hebbala Canara Bank', 'Hebbala', 'Military Dairy Farm (Esteem Mall)', 'Kodigehalli Gate', 'Byatarayanapura', 'GKVK GATE', 'Jakkur Aerodrum', 'Allalasandra Gate', 'Raitarasanthe Yelahanka', 'Yelahanka Santhe Circle', 'Kogilu Cross', 'Kendriya Vihara', 'Venkatala', 'Palanahalli Gate', 'Bagalur Cross', 'Indian Air Force', 'Bharathi Nagara', 'Hunasamaranahalli', 'SMVIT Cross', 'Bettahalasuru Cross', 'Vidyanagara Cross Chikkajala', 'Chikkajala', 'Meenakunte Hosuru', 'ITC Factory', 'Thabarahalli', 'Sadahalli Gate', 'Bhovipalya', 'Sadahalli', 'Metrocorp Nirvana Layout', 'Chowdanahalli', 'Nagamangala', 'Hegganahalli', 'Hegganahalli Gate', 'E Hosuru', 'Dyavarahalli Cross', 'Devarahalli Gate', 'Cambridge North Campus', 'Kundana Circle', 'Sulikunte', 'Bachahalli Government School']",7072,0
216-B,KR Market (Kalasipalya) → Badekatte,3,"['06:00:00', '17:20:00', '20:25:00']",48,"['KR Market (Kalasipalya)', 'Makkala Koota', 'Mahila Seva Samaja', 'National College', 'Basavanagudi Police Station', 'Gunasheela Hospital', 'South End Circle', 'Nanda Talkies', 'Yadiyuru', 'Deepak Nursing Home', 'Hunasemara', 'Banashankari', 'Sarakki', 'Jaraganahalli Cross', 'Yalachenahalli', 'Metro', 'Konanakunte Cross', 'Konanakunte Cross Metro Station', 'Cura Hospital', 'Doddakallasandra', 'Doddakallasandra Metro Station', 'Gubbalala Gate', 'Raghuvanahalli Cross', 'Vajarahalli Metro Station', 'Bayyanapalya', 'Thalaghattapura Metro Station', 'Thalagattapura', 'Vajramuneshwara Gate', 'Silk Institute Metro Station', 'Jyothi Farm', 'NICE Road', 'Chinnayyanapalya Silk Farm', 'Agara Cross', 'Kuppareddy Kere', 'Shanimahathma Temple', 'Lakshmipura', 'Saalu Doddy', 'Art Of Living Ravishankar Ashram', 'Dayananda Sagar Vidya Samste', 'Art of Living (Kanakapura Road)', 'Udipalya', 'Udayapura', 'Saluhunase', 'Santekatte', 'Kaggalipura Colony', 'Dinnepalya', 'Utthari', 'Badekatte']",2289,0
216-B,Badekatte → KR Market (Kalasipalya),2,"['04:45:00', '18:35:00']",47,"['Badekatte', 'Utthari', 'Dinnepalya', 'Kaggalipura Colony', 'Santekatte', 'Uttari Cross', 'Saluhunase', 'Udipalya', 'Art of Living (Kanakapura Road)', 'Dayananda Sagar Vidya Samste', 'Art Of Living Ravishankar Ashram', 'Saalu Doddy', 'Lakshmipura', 'Shanimahathma Temple', 'Kuppareddy Kere', 'Agara Cross', 'Chinnayyanapalya Silk Farm', 'NICE Road Kanakapura Road Junction', 'Jyothi Farm', 'Silk Institute metro station', 'Vajramuneshwara Gate', 'Thalagattapura', 'Thalaghattapura Metro Station', 'Bayyanapalya', 'Vajarahalli Metro Station', 'Raghuvanahalli Cross', 'Gubbalala Gate', 'Doddakallasandra Metro Station', 'Doddakallasandra', 'Cura Hospital', 'Konanakunte Cross Metro Station', 'Konanakunte Cross', 'Metro', 'Yalachenahalli', 'Jaraganahalli Cross', 'Sarakki', 'Banashankari Bus Station', 'Banashankari Hunasemara', 'Deepak Nursing Home', 'Yadiyuru', 'Nanda Talkies', 'South End Circle', 'MN Krishna Rao Park', 'Sajjan Rao Circle', 'Basappa Circle', 'Makkala Koota', 'KR Market (Kalasipalya)']",2289,1
KBS-5H KBS-BSD,Badesab Doddi RV PU College → Kempegowda Bus Station,1,['17:05:00'],73,"['Badesab Doddi RV PU College', 'Meda Maranahalli', 'Harohalli', 'Harohalli Petrol bunk', 'Harohalli Depot', 'Kebbedoddi Gate', 'New Gabbadi', 'Kanyakumari', 'Kaggalahalli', 'Yadamadu Kanakapura Road', 'Gantakana Doddy Cross', 'Ravagodlu Gate', 'Bolare', 'Nettigere Cross', 'Hosa Doddy Gate', 'Sadhanapalya Gate', 'Nelagulli Cross', 'Somanahalli Gate', 'APS College', 'Somanahalli Toll', 'KEB Power Hosue', 'Gandhi Nagara', 'Pattareddypalya', 'Kaggalipura', 'Santekatte', 'Saluhunase', 'Udayapura', 'Udipalya', 'Art of Living (Kanakapura Road)', 'Dayananda Sagar Vidya Samste', 'Art Of Living Ravishankar Ashram', 'Saalu Doddy', 'Lakshmipura', 'Shanimahathma Temple', 'Kuppareddy Kere', 'Agara Cross', 'Chinnayyanapalya Silk Farm', 'NICE Road Kanakapura Road Junction', 'Jyothi Farm', 'Silk Institute metro station', 'Vajramuneshwara Gate', 'Thalagattapura', 'Thalaghattapura Metro Station', 'Bayyanapalya', 'Vajarahalli Metro Station', 'Raghuvanahalli Cross', 'Gubbalala Gate', 'Doddakallasandra Metro Station', 'Doddakallasandra', 'Cura Hospital', 'Konanakunte Cross Metro Station', 'Konanakunte Cross', 'Metro', 'Yalachenahalli', 'Jaraganahalli Cross', 'JP Nagara Metro Station', 'Sarakki', 'Banashankari Bus Station', 'Banashankari Hunasemara', 'Deepak Nursing Home', 'Yadiyuru', 'Jayanagar 6th block', 'Nanda Talkies', 'South End Circle', 'MN Krishna Rao Park', 'Sajjan Rao Circle', 'Basappa Circle', 'Makkala Koota', 'KR Market', 'Town Hall', 'Corporation', 'Mysore Bank', 'Kempegowda Bus Station']",8618,1
KTTMC-BDP,Kengeri Bus Station → Badrapura,1,['08:26:00'],16,"['Kengeri Bus Station', 'Kengeri Police Station', 'Kengeri Metro Station', 'Depot-12 Gate', 'NICE Road Kengeri Road Junction', 'Vishwa Okkaligara Mata Basavanagara', 'RR Medical College', 'Anchepalya', 'Juggath Pharma', 'Ramohalli Cross', 'Kumbalagodu', 'Pepsi Gate', 'Swami Narayana Gurukula', 'Kanminake', 'Kanminake Colony', 'Badrapura']",3703,0
KTTMC-BDP,Badrapura → Kengeri Bus Station,1,['09:00:00'],15,"['Badrapura', 'Kanminake', 'Swami Narayana Gurukula', 'Pepsi Gate', 'Kumbalagodu', 'Ramohalli Cross', 'Juggath Pharma', 'Anchepalya', 'RR Medical College', 'Vishwa Okkaligara Mata Basavanagara', 'NICE Road Kengeri Road Junction', 'Depot-12 Gate', 'Kengeri Metro Station', 'Kengeri Police Station', 'Kengeri Bus Station']",3703,1
401-AK,Chikka Banavara → Bagalur,24,"['06:00:00', '07:00:00', '07:30:00', '08:00:00', '08:30:00', '09:00:00', '09:30:00', '10:00:00', '10:30:00', '11:00:00', '11:55:00', '12:45:00', '14:25:00', '15:05:00', '15:35:00', '16:05:00', '16:30:00', '16:55:00', '17:25:00', '18:25:00', '18:55:00', '19:25:00', '19:55:00', '20:55:00']",37,"['Chikka Banavara', 'Dasappanapalya', 'Gangadhara Kalyana Mantapa', 'Kere Guddadahalli', 'RMG Factory', 'Abbigere Gate', 'Singapura', 'Vinayaka Nagara', 'MS Palya', 'Depot-45 Gate', 'Jalli Machine', 'Chikka Bettahalli', 'Bettahalli Layout', 'Thirumala Dhaba', 'Atturu Layout', 'Mother Dairy Cross Yelahanka', 'Yelahanka Satellite Town', 'Chikka Bommasandra Cross', 'Sharavathi Hotel', 'Sheshadripuram College', 'NES Office', 'Yelahanka Santhe Circle', 'Kogilu Cross', 'Kendriya Vihara', 'Venkatala', 'Palanahalli Gate', 'Bagalur Cross', 'Dwaraka Nagara', 'Kattigenahalli Cross', 'Reva College Gate', 'Country Club Bagaluru', 'Srinivasapura Cross', 'Sathanur Colony', 'Sathanur', 'Bagalur Sante/ CMR University Cross', 'Bagalur Santhe Circle', 'Bagalur']",4620,0
401-AK,Bagalur → Chikka Banavara,23,"['06:00:00', '07:00:00', '07:30:00', '08:00:00', '08:30:00', '09:00:00', '09:30:00', '10:25:00', '10:50:00', '11:15:00', '11:40:00', '12:40:00', '14:10:00', '14:40:00', '15:45:00', '16:15:00', '16:40:00', '17:05:00', '17:55:00', '18:25:00', '18:55:00', '19:55:00', '20:25:00']",38,"['Bagalur', 'Bagalur Santhe\u200c Circle', 'Bagalur Sante/ CMR University Cross', 'Sathanur', 'Sathanur Colony', 'Srinivasapura Cross', 'Country Club Bagaluru', 'Reva College Gate', 'Kattigenahalli Cross', 'Dwaraka Nagara', 'Bagalur Cross', 'Palanahalli Gate', 'Venkatala', 'Kendriya Vihara', 'Kogilu Cross', 'Yelahanka Santhe Circle', 'NES Office', 'Sheshadripuram College', 'Sharavathi Hotel', 'Chikka Bommasandra Cross', 'Yelahanka Satellite Town', 'Mother Dairy Cross Yelahanka', 'Mother Dairy Yelahanka', 'Atturu Layout', 'Thirumala Dhaba', 'Bettahalli Layout', 'Chikka Bettahalli', 'Jalli Machine', 'Depot-45 Gate', 'MS Palya', 'Vinayaka Nagara', 'Singapura', 'Abbigere Gate', 'RMG Factory', 'Kere Guddadahalli', 'Gangadhara Kalyana Mantapa', 'Dasappanapalya', 'Chikka Banavara']",4620,1
293-S D48G-BGLR,Depot-48 Gate → Bagalur,1,['06:21:00'],15,"['Depot-48 Gate', 'Byrathi Bande', 'Nagenahalli', 'Chikka Gubbi Cross', 'Kanakashree Layout Chikka Gubbi', 'Kannuru', 'Kadasonnappanahalli Gate', 'Hosuru Bande', 'Tavakkal Hospital', 'Sonnappanahalli(Hamsa Farm)', 'Chakkalatti', 'Mary Immaculate School', 'Bagluru Old police Station', 'Bagalur Santhe Circle', 'Bagalur']",4760,0
293-S D48G-BGLR,Bagalur → Depot-48 Gate,2,"['11:05:00', '21:15:00']",15,"['Bagalur', 'Bagalur Santhe\u200c Circle', 'Bagluru Old police Station', 'Mary Immaculate School', 'Chakkalatti', 'Sonnappanahalli', 'Tavakkal Hospital', 'Hosuru Bande', 'Kadasonnappanahalli Gate', 'Kannuru', 'Kanakashree Layout Chikka Gubbi', 'Chikka Gubbi Cross', 'Nagenahalli', 'Byrathi Bande', 'Depot-48 Gate']",4760,1
293 DBC-BGLR,Dodda Gubbi Cross(Udupi Hotel) → Bagalur,1,['16:05:00'],17,"['Dodda Gubbi Cross(Udupi Hotel)', 'Bible College Byrathi', 'Poornaprajna School', 'Byrathi Bande', 'Nagenahalli', 'Chikka Gubbi Cross', 'Kanakashree Layout Chikka Gubbi', 'Kannuru', 'Kadasonnappanahalli Gate', 'Hosuru Bande', 'Tavakkal Hospital', 'Sonnappanahalli(Hamsa Farm)', 'Chakkalatti', 'Mary Immaculate School', 'Bagluru Old police Station', 'Bagalur Santhe Circle', 'Bagalur']",8368,0
293-SA,KR Market → Bagalur,4,"['08:35:00', '12:20:00', '15:40:00', '19:25:00']",51,"['KR Market', 'Town Hall', 'Corporation', 'Mysore Bank', 'City Civil Court', 'KR Circle', 'Vidhana Soudha Karnataka High Court', 'Indian Express', 'Cunningham Road', 'Vasantha Nagara', 'Cantonment Railway Station', 'Bamboo Bazar', 'Coles Park', 'Frazer Town', 'Mosque Road', 'East Railway Station', 'Devis Road', 'Charls School Toll Gate', 'Lingarajapura Bridge', 'Lingarajapura', 'Jyothi School', 'Kacharakanahalli', 'Depot-10 Gate', 'Hennur Junction', 'Hennur Cross', 'Hennuru Petrol Bunk', 'Hennur Bande', 'Hennur', 'Janaki Rama Layout', 'Geddalahalli', 'K Narayanapura Cross', 'Byrathi Cross', 'MR Nursing College', 'Kothanuru', 'Gubbi Cross', 'Bible College Byrathi', 'Poornaprajna School', 'Byrathi Bande', 'Nagenahalli', 'Chikka Gubbi Cross', 'Kanakashree Layout Chikka Gubbi', 'Kannuru', 'Kadasonnappanahalli Gate', 'Hosuru Bande', 'Tavakkal Hospital', 'Sonnappanahalli(Hamsa Farm)', 'Chakkalatti', 'Mary Immaculate School', 'Bagluru Old police Station', 'Bagalur Santhe Circle', 'Bagalur']",5039,0
293-SA,Bagalur → KR Market,4,"['07:00:00', '10:40:00', '14:00:00', '17:45:00']",47,"['Bagalur', 'Bagalur Santhe\u200c Circle', 'Bagluru Old police Station', 'Mary Immaculate School', 'Chakkalatti', 'Sonnappanahalli', 'Tavakkal Hospital', 'Hosuru Bande', 'Kadasonnappanahalli Gate', 'Kannuru', 'Kanakashree Layout Chikka Gubbi', 'Chikka Gubbi Cross', 'Nagenahalli', 'Byrathi Bande', 'Poornaprajna School', 'Bible College Byrathi', 'Gubbi Cross', 'Kothanuru', 'MR Nursing College', 'Byrathi Cross', 'K Narayanapura Cross', 'Geddalahalli', 'Janaki Rama Layout', 'Hennur', 'Hennur Bande', 'Hennuru Petrol Bunk', 'Hennur Cross', 'Hennur Junction', 'Depot-10 Gate', 'Kacharakanahalli', 'Jyothi School', 'Lingarajapura', 'Lingarajapura Bridge', 'Charls School Toll Gate', 'Devis Road', 'Clarence School', 'Frazer Town', 'Coles Park', 'Bamboo Bazar', 'CSI Hospital', 'Indian Express', 'Vidhana Soudha Karnataka High Court', 'KR Circle', 'St Marthas Hospital', 'Corporation', 'Town Hall', 'KR Market']",5039,1
289-S,Kempegowda Bus Station → Bagalur,4,"['10:20:00', '10:50:00', '20:50:00', '21:20:00']",33,"['Kempegowda Bus Station', 'KPCC Office', 'Shivananda Store', 'RM Guttahalli', 'Palace Ground', 'Mekhri Circle', 'CBI', 'Veterinary Hospital', 'Hebbala Canara Bank', 'Hebbala', 'Military Dairy Farm (Esteem Mall)', 'Kodigehalli Gate', 'Byatarayanapura', 'GKVK GATE', 'Jakkur Aerodrum', 'Allalasandra Gate', 'Raitarasanthe Yelahanka', 'Yelahanka Santhe Circle', 'Kogilu Cross', 'Kendriya Vihara', 'Venkatala', 'Palanahalli Gate', 'Bagalur Cross', 'Dwaraka Nagara', 'Kattigenahalli Cross', 'Reva College Gate', 'Country Club Bagaluru', 'Srinivasapura Cross', 'Sathanur Colony', 'Sathanur', 'Bagalur Sante/ CMR University Cross', 'Bagalur Santhe Circle', 'Bagalur']",7863,0
289-S,Bagalur → Kempegowda Bus Station,4,"['05:15:00', '05:35:00', '14:55:00', '15:25:00']",34,"['Bagalur', 'Bagalur Santhe\u200c Circle', 'Bagalur Sante/ CMR University Cross', 'Sathanur', 'Sathanur Colony', 'Srinivasapura Cross', 'Country Club Bagaluru', 'Reva College Gate', 'Kattigenahalli Cross', 'Dwaraka Nagara', 'Bagalur Cross', 'Palanahalli Gate', 'Venkatala', 'Kendriya Vihara', 'Kogilu Cross', 'Raitarasanthe Yelahanka', 'Allalasandra Gate', 'Jakkur Aerodrum', 'GKVK GATE', 'Byatarayanapura', 'Kodigehalli Gate', 'Military Dairy Farm (Esteem Mall)', 'Hebbala Bridge', 'Hebbala', 'Hebbala Canara Bank', 'Veterinary Hospital', 'CBI', 'Mekhri Circle', 'Palace Ground', 'RM Guttahalli', 'Shivananda Store', 'Swastik Sheshadripuram College', 'Central', 'Kempegowda Bus Station']",7863,1
293-S,Kempegowda Bus Station → Bagalur,48,"['06:20:00', '06:45:00', '06:50:00', '07:00:00', '07:10:00', '07:30:00', '07:45:00', '08:00:00', '08:20:00', '08:30:00', '08:40:00', '09:05:00', '09:30:00', '09:50:00', '10:30:00', '10:40:00', '10:50:00', '11:10:00', '11:30:00', '12:00:00', '12:10:00', '12:20:00', '12:30:00', '12:40:00', '13:00:00', '13:20:00', '14:35:00', '14:55:00', '15:20:00', '15:25:00', '15:30:00', '15:40:00', '15:50:00', '16:00:00', '16:05:00', '16:25:00', '16:45:00', '17:05:00', '17:20:00', '19:05:00', '19:20:00', '19:30:00', '19:40:00', '20:00:00', '20:45:00', '21:05:00', '21:30:00', '22:20:00']",45,"['Kempegowda Bus Station', 'Maharani College', 'Vidhana Soudha Karnataka High Court', 'Indian Express', 'Cunningham Road', 'Vasantha Nagara', 'Cantonment Railway Station', 'Bamboo Bazar', 'Coles Park', 'Frazer Town', 'Mosque Road', 'East Railway Station', 'Devis Road', 'Charls School Toll Gate', 'Lingarajapura Bridge', 'Lingarajapura', 'Jyothi School', 'Kacharakanahalli', 'Depot-10 Gate', 'Hennur Junction', 'Hennur Cross', 'Hennur Bande', 'Janaki Rama Layout', 'Geddalahalli', 'K Narayanapura Cross', 'Byrathi Cross', 'MR Nursing College', 'Kothanuru', 'Gubbi Cross', 'Bible College Byrathi', 'Poornaprajna School', 'Byrathi Bande', 'Nagenahalli', 'Chikka Gubbi Cross', 'Kanakashree Layout Chikka Gubbi', 'Kannuru', 'Kadasonnappanahalli Gate', 'Hosuru Bande', 'Tavakkal Hospital', 'Sonnappanahalli(Hamsa Farm)', 'Chakkalatti', 'Mary Immaculate School', 'Bagluru Old police Station', 'Bagalur Santhe Circle', 'Bagalur']",3947,0
293-S,Bagalur → Kempegowda Bus Station,47,"['05:00:00', '05:25:00', '05:45:00', '05:55:00', '06:15:00', '06:30:00', '06:40:00', '06:50:00', '07:10:00', '07:30:00', '07:55:00', '08:20:00', '08:25:00', '08:45:00', '08:50:00', '09:00:00', '09:10:00', '09:50:00', '10:00:00', '10:10:00', '10:20:00', '10:40:00', '11:25:00', '11:45:00', '13:25:00', '13:45:00', '13:55:00', '14:05:00', '14:15:00', '14:25:00', '15:00:00', '15:05:00', '15:10:00', '15:20:00', '15:30:00', '16:10:00', '16:55:00', '17:05:00', '17:20:00', '17:40:00', '17:55:00', '18:00:00', '18:05:00', '18:25:00', '18:45:00', '19:05:00', '19:30:00']",43,"['Bagalur', 'Bagalur Santhe\u200c Circle', 'Bagluru Old police Station', 'Mary Immaculate School', 'Chakkalatti', 'Sonnappanahalli', 'Tavakkal Hospital', 'Hosuru Bande', 'Kadasonnappanahalli Gate', 'Kannuru', 'Kanakashree Layout Chikka Gubbi', 'Chikka Gubbi Cross', 'Nagenahalli', 'Byrathi Bande', 'Poornaprajna School', 'Bible College Byrathi', 'Gubbi Cross', 'Kothanuru', 'MR Nursing College', 'Byrathi Cross', 'K Narayanapura Cross', 'Geddalahalli', 'Janaki Rama Layout', 'Hennur Bande', 'Hennur Cross', 'Hennur Junction', 'Depot-10 Gate', 'Kacharakanahalli', 'Jyothi School', 'Lingarajapura', 'Lingarajapura Bridge', 'Charls School Toll Gate', 'Devis Road', 'Clarence School', 'Frazer Town', 'Coles Park', 'Bamboo Bazar', 'CSI Hospital', 'Indian Express', 'Vidhana Soudha Karnataka High Court', 'Maharani College', 'Cauvery Bhavana', 'Kempegowda Bus Station']",3947,1
289-AA MSP-BGR,Bagalur → MS Palya,1,['20:10:00'],30,"['Bagalur', 'Bagalur Santhe\u200c Circle', 'Bagalur Sante/ CMR University Cross', 'Sathanur', 'Sathanur Colony', 'Srinivasapura Cross', 'Country Club Bagaluru', 'Reva College Gate', 'Kattigenahalli Cross', 'Dwaraka Nagara', 'Bagalur Cross', 'Palanahalli Gate', 'Venkatala', 'Kendriya Vihara', 'Kogilu Cross', 'Yelahanka Santhe Circle', 'NES Office', 'Sheshadripuram College', 'Sharavathi Hotel', 'Chikka Bommasandra Cross', 'Yelahanka Satellite Town', 'Mother Dairy Cross Yelahanka', 'Mother Dairy Yelahanka', 'Atturu Layout', 'Thirumala Dhaba', 'Bettahalli Layout', 'Chikka Bettahalli', 'Jalli Machine', 'Depot-45 Gate', 'MS Palya']",6905,1
G-11 SNBS-BLR,Shanthinagara Bus Station → Bagalur,2,"['08:15:00', '09:15:00']",52,"['Shanthinagara Bus Station', 'KH Road', 'Richmond Circle', 'Bishop Coton Girls High School', 'St Joseph College', 'St Joseph Boys High School Musuem Road', 'State Bank India Garage', 'Shivajinagara Bus Station', 'Indian Express', 'Cunningham Road', 'Vasantha Nagara', 'Cantonment Railway Station', 'Bamboo Bazar', 'Coles Park', 'Frazer Town', 'Mosque Road', 'East Railway Station', 'Devis Road', 'Charls School Toll Gate', 'Lingarajapura Bridge', 'Lingarajapura', 'Jyothi School', 'Kacharakanahalli', 'Depot-10 Gate', 'Hennur Junction', 'Hennur Cross', 'Hennuru Petrol Bunk', 'Hennur Bande', 'Hennur', 'Janaki Rama Layout', 'Geddalahalli', 'K Narayanapura Cross', 'Byrathi Cross', 'MR Nursing College', 'Kothanuru', 'Gubbi Cross', 'Bible College Byrathi', 'Poornaprajna School', 'Byrathi Bande', 'Nagenahalli', 'Chikka Gubbi Cross', 'Kanakashree Layout Chikka Gubbi', 'Kannuru', 'Kadasonnappanahalli Gate', 'Hosuru Bande', 'Tavakkal Hospital', 'Sonnappanahalli(Hamsa Farm)', 'Chakkalatti', 'Mary Immaculate School', 'Bagluru Old police Station', 'Bagalur Santhe Circle', 'Bagalur']",4778,0
